Order Number,Purchase Confirmation Date
201712072786234,"20,171,211"
201712122845118,"20,171,212"
201712062772270,"20,171,206"
201712022710323,"20,171,202"
201712072774605,"20,171,207"
201712012700737,"20,171,201"
201712042735469,"20,171,204"
201712022712392,"20,171,202"
201712022710530,"20,171,202"
201712012702162,"20,171,201"
201712032728309,"20,171,203"
201712052759040,"20,171,205"
201712012699090,"20,171,201"
201712072780742,"20,171,207"
201712062762122,"20,171,212"
201712012703857,"20,171,208"
201712032726755,"20,171,204"
201712022709665,"20,171,202"
201712042730183,"20,171,207"
201712072774234,"20,171,207"
201712062762965,"20,171,206"
201712032719998,"20,171,206"
201712022717472,"20,171,202"
201712102812786,"20,171,210"
201710122024493,"20,171,019"
201710232181923,"20,171,023"
201710312278983,"20,171,104"
201710202133714,"20,171,026"
201710172088091,"20,171,019"
201710202144175,"20,171,020"
201710041895976,"20,171,011"
201710132039122,"20,171,025"
201710132045483,"20,171,013"
201710061919625,"20,171,006"
201710252200962,"20,171,102"
201710031871914,"20,171,003"
201710081952586,"20,171,008"
201710051904196,"20,171,012"
201710132041059,"20,171,013"
201710242184106,"20,171,024"
201710101990316,"20,171,019"
201710262220369,"20,171,102"
201710252199915,"20,171,025"
201710091958991,"20,171,009"
201710112007452,"20,171,011"
201710091967478,"20,171,009"
201711102430705,"20,171,110"
201711262634556,"20,171,206"
201711112438719,"20,171,115"
201711092407834,"20,171,109"
201711202562853,"20,171,120"
201711302695128,"20,171,207"
201711272648541,"20,171,127"
201711112446439,"20,171,118"
201711112441965,"20,171,117"
201711042338767,"20,171,104"
201711072380486,"20,171,107"
201711122463074,"20,171,117"
201711272651514,"20,171,128"
201711152502002,"20,171,208"
201711062371268,"20,171,106"
201711222585285,"20,171,206"
201711082400863,"20,171,108"
201711102425731,"20,171,110"
201711022317242,"20,171,102"
201711282668598,"20,171,128"
201711262634755,"20,171,126"
201711182537570,"20,171,129"
201711052357302,"20,171,111"
201711242614094,"20,171,129"
201711152498915,"20,171,121"
201711012291879,"20,171,104"
201711152502278,"20,171,117"
201711012287860,"20,171,108"
201711012299471,"20,171,108"
201711052355429,"20,171,110"
201711082394063,"20,171,115"
201711212573793,"20,171,125"
201711102419738,"20,171,114"
201711102421918,"20,171,116"
201711192550146,"20,171,129"
201711222588884,"20,171,123"
201711082389105,"20,171,108"
201711162514690,"20,171,122"
201711062363177,"20,171,106"
201711082393149,"20,171,109"
201711262638045,"20,171,203"
201711182540721,"20,171,118"
201711012298137,"20,171,105"
201711022304656,"20,171,107"
201711092406262,"20,171,115"
201711292676117,"20,171,129"
201711112437578,"20,171,116"
201711252626942,"20,171,125"
201711082399605,"20,171,110"
201711102423535,"20,171,116"
201711272645980,"20,171,207"
201711122451870,"20,171,117"
201711092413131,"20,171,117"
201712092808363,"20,171,209"
201712112821795,"20,171,211"
201712032729705,"20,171,203"
201712082790489,"20,171,208"
201712022710034,"20,171,202"
201712092803628,"20,171,209"
201712082796060,"20,171,208"
201712082795772,"20,171,208"
201712032724242,"20,171,203"
201712032720146,"20,171,207"
201712032720493,"20,171,207"
201712022714784,"20,171,202"
201712052748472,"20,171,209"
201712012708589,"20,171,206"
201712082787443,"20,171,208"
201712072782388,"20,171,207"
201712082788955,"20,171,208"
201712072783554,"20,171,207"
201712092800082,"20,171,209"
201712012708699,"20,171,204"
201712012701391,"20,171,201"
201712042738951,"20,171,204"
201712032725741,"20,171,203"
201712012707846,"20,171,201"
201712072779165,"20,171,208"
201712102815575,"20,171,211"
201712082798233,"20,171,208"
201712032720663,"20,171,212"
201712112828278,"20,171,211"
201712092806561,"20,171,209"
201712022714340,"20,171,202"
201712032729417,"20,171,203"
201712032722492,"20,171,206"
201712042741158,"20,171,204"
201712012699709,"20,171,201"
201712082789019,"20,171,208"
201712092801313,"20,171,209"
201712042740527,"20,171,209"
201712012701279,"20,171,201"
201712032724544,"20,171,207"
201712112838614,"20,171,211"
201712022714910,"20,171,202"
201712062770604,"20,171,206"
201712022714426,"20,171,209"
201712042744221,"20,171,207"
201712052745686,"20,171,205"
201712042730225,"20,171,208"
201712042734177,"20,171,209"
201712052755227,"20,171,205"
201707059165222,"20,170,712"
201707199899275,"20,170,719"
201707079280081,"20,170,714"
201707240071298,"20,170,724"
201707139620258,"20,170,713"
201707310356865,"20,170,731"
201707209921179,"20,170,720"
201707169741974,"20,170,716"
201707219960570,"20,170,721"
201707189834710,"20,170,720"
201707039018641,"20,170,708"
201707139635560,"20,170,716"
201707199893218,"20,170,723"
201706228434676,"20,170,712"
201707079316869,"20,170,708"
201707079296276,"20,170,707"
201707230038310,"20,170,728"
201707290314302,"20,170,802"
201707199871641,"20,170,726"
201707059149945,"20,170,714"
201707079284038,"20,170,714"
201707250119901,"20,170,803"
201707280273706,"20,170,728"
201707280263370,"20,170,728"
201707189849756,"20,170,718"
201707159738053,"20,170,716"
201707290304390,"20,170,729"
201707229997434,"20,170,722"
201707250123885,"20,170,725"
201707099398422,"20,170,709"
201707109484573,"20,170,710"
201707059157329,"20,170,706"
201707209925062,"20,170,720"
201707028979070,"20,170,702"
201707310373052,"20,170,731"
201707250126015,"20,170,802"
201707199879365,"20,170,719"
201707039011207,"20,170,703"
201707300351016,"20,170,808"
201707310363565,"20,170,731"
201707219960870,"20,170,721"
201707280278047,"20,170,811"
201707300330833,"20,170,805"
201707220017021,"20,170,725"
201707139635280,"20,170,717"
201707059163306,"20,170,710"
201707049133102,"20,170,704"
201707139632827,"20,170,713"
201707230054775,"20,170,802"
201707169743274,"20,170,716"
201707300347166,"20,170,730"
201707250113051,"20,170,801"
201707219975831,"20,170,721"
201708040518499,"20,170,809"
201708020455559,"20,170,809"
201708030495292,"20,170,810"
201708060600748,"20,170,812"
201708040524478,"20,170,810"
201708200988041,"20,170,820"
201708100735552,"20,170,810"
201708170918831,"20,170,817"
201708050574912,"20,170,805"
201708040547600,"20,170,804"
201708211013388,"20,170,821"
201708020442266,"20,170,809"
201708050555481,"20,170,805"
201708020459162,"20,170,802"
201708130806308,"20,170,813"
201708241098560,"20,170,824"
201708030498303,"20,170,803"
201708040546719,"20,170,809"
201708160890048,"20,170,824"
201708221042569,"20,170,825"
201708180943039,"20,170,823"
201708070630802,"20,170,807"
201708020475711,"20,170,802"
201707270214206,"20,170,801"
201708040525208,"20,170,805"
201708050560389,"20,170,805"
201708050563617,"20,170,812"
201708040539337,"20,170,804"
201708241087731,"20,170,824"
201708070621294,"20,170,814"
201708180930872,"20,170,824"
201708030515649,"20,170,803"
201708281165686,"20,170,828"
201708010399765,"20,170,801"
201708010433360,"20,170,801"
201708200978199,"20,170,829"
201708211016466,"20,170,821"
201708140852268,"20,170,814"
201708241085422,"20,170,824"
201708291193258,"20,170,829"
201708170920368,"20,170,817"
201708241096502,"20,170,824"
201708030503957,"20,170,803"
201708070635707,"20,170,807"
201708261129431,"20,170,826"
201708110753431,"20,170,818"
201708070626316,"20,170,807"
201708040530661,"20,170,804"
201708120803703,"20,170,812"
201708210999257,"20,170,821"
201708090711265,"20,170,817"
201708211005905,"20,170,821"
201708120788911,"20,170,813"
201708100723734,"20,170,814"
201709071416518,"20,170,913"
201709141566169,"20,170,914"
201709031307742,"20,170,909"
201709041324477,"20,170,908"
201709151584394,"20,170,919"
201709211690839,"20,171,010"
201709071422070,"20,170,916"
201709111500010,"20,170,916"
201709131545660,"20,170,913"
201709091468016,"20,170,914"
201709131537614,"20,170,920"
201709081438263,"20,170,915"
201709191655853,"20,170,919"
201709281797882,"20,170,928"
201709141561080,"20,170,914"
201709161600707,"20,170,927"
201709111499752,"20,170,915"
201709051353118,"20,170,906"
201709061384572,"20,170,909"
201709171623534,"20,170,922"
201709231712437,"20,170,929"
201709241729854,"20,171,003"
201709271779974,"20,170,927"
201709211686602,"20,170,921"
201709121521127,"20,170,923"
201709291831878,"20,171,004"
201709141557911,"20,170,914"
201709211681669,"20,170,921"
201709151589139,"20,170,915"
201709101489058,"20,170,926"
201709261769064,"20,170,928"
201709121529266,"20,170,921"
201709041319030,"20,170,905"
201709051362706,"20,170,907"
201709281804033,"20,171,004"
201709041324706,"20,170,912"
201709181630599,"20,170,918"
201709211692711,"20,170,921"
201709191656987,"20,170,927"
201709251749313,"20,171,003"
201709281809261,"20,171,001"
201709031297762,"20,170,903"
201709231716352,"20,170,923"
201709211680498,"20,171,004"
201709291832112,"20,171,002"
201709031299985,"20,170,913"
201709081438443,"20,170,919"
201709091463361,"20,170,913"
201709021285678,"20,170,902"
201708291206641,"20,170,912"
201709201670272,"20,170,920"
201710232181281,"20,171,101"
201710182115349,"20,171,020"
201709281801940,"20,171,011"
201710142055714,"20,171,014"
201710112009877,"20,171,019"
201710312282935,"20,171,103"
201710051904605,"20,171,005"
201710112010353,"20,171,018"
201710111999607,"20,171,019"
201710252201696,"20,171,101"
201710051918252,"20,171,011"
201710101994391,"20,171,018"
201710282242622,"20,171,103"
201710101994285,"20,171,010"
201710262219658,"20,171,101"
201710232175387,"20,171,023"
201710262218260,"20,171,102"
201710212150748,"20,171,021"
201710162073541,"20,171,016"
201710182114932,"20,171,022"
201710262212823,"20,171,031"
201710122028643,"20,171,017"
201710212157242,"20,171,027"
201710101983282,"20,171,018"
201710242187529,"20,171,024"
201710122025468,"20,171,012"
201710071936573,"20,171,007"
201710292252866,"20,171,101"
201710202142156,"20,171,026"
201710312281745,"20,171,104"
201710252207987,"20,171,029"
201710071936067,"20,171,018"
201710202145802,"20,171,020"
201710152063301,"20,171,015"
201710152063667,"20,171,020"
201710172095777,"20,171,017"
201710041892225,"20,171,024"
201710162077788,"20,171,016"
201710021869948,"20,171,002"
201710112001514,"20,171,017"
201710041892453,"20,171,011"
201710142056214,"20,171,018"
201710021865775,"20,171,002"
201710182108512,"20,171,023"
201710192127871,"20,171,019"
201710242190955,"20,171,024"
201710252203322,"20,171,025"
201710272233468,"20,171,027"
201710252209099,"20,171,101"
201710111997566,"20,171,011"
201710081948528,"20,171,019"
201711282659043,"20,171,128"
201711292673067,"20,171,209"
201711092404417,"20,171,115"
201711142488262,"20,171,118"
201711112450426,"20,171,129"
201711182540609,"20,171,118"
201711042343441,"20,171,109"
201711062362487,"20,171,114"
201711062368686,"20,171,106"
201711072388060,"20,171,107"
201711192551587,"20,171,125"
201711032331047,"20,171,114"
201711132479225,"20,171,121"
201711042346470,"20,171,104"
201711212573748,"20,171,121"
201711062371510,"20,171,114"
201711302686561,"20,171,206"
201711122454527,"20,171,115"
201711162517031,"20,171,122"
201711112448231,"20,171,111"
201711112448939,"20,171,116"
201711132469886,"20,171,113"
201711032330115,"20,171,103"
201711012285206,"20,171,101"
201711012288953,"20,171,107"
201711062362888,"20,171,106"
201711012288503,"20,171,108"
201711142485829,"20,171,122"
201711012299061,"20,171,114"
201711272644366,"20,171,206"
201711112440011,"20,171,127"
201711202559340,"20,171,120"
201711212581334,"20,171,129"
201711022311274,"20,171,104"
201711102422010,"20,171,113"
201711072378942,"20,171,116"
201711192550390,"20,171,119"
201711212583537,"20,171,121"
201711272646936,"20,171,205"
201711052358665,"20,171,114"
201711012298116,"20,171,101"
201711282668148,"20,171,128"
201711302687555,"20,171,130"
201711282663469,"20,171,206"
201711192556909,"20,171,129"
201711062370012,"20,171,115"
201711212573841,"20,171,121"
201711032321009,"20,171,106"
201711072385512,"20,171,107"
201712062770149,"20,171,210"
201712042733309,"20,171,207"
201712042738943,"20,171,208"
201712042730749,"20,171,204"
201712042730649,"20,171,204"
201712072773755,"20,171,211"
201712122848686,"20,171,212"
201712082797237,"20,171,208"
201712082791999,"20,171,208"
201712062772074,"20,171,206"
201712042731913,"20,171,207"
201712082788098,"20,171,208"
201712052751976,"20,171,205"
201712112835517,"20,171,211"
201712042737203,"20,171,208"
201712042730735,"20,171,208"
201712052757488,"20,171,205"
201712032724129,"20,171,212"
201712052758139,"20,171,205"
201712012708013,"20,171,201"
201712072775053,"20,171,207"
201712062770365,"20,171,211"
201712032729388,"20,171,205"
201712072781472,"20,171,212"
201712042738688,"20,171,204"
201712022715395,"20,171,203"
201712062768087,"20,171,206"
201712012706047,"20,171,201"
201712012708036,"20,171,201"
201712052754821,"20,171,205"
201712082793717,"20,171,208"
201712102815157,"20,171,210"
201712042740584,"20,171,204"
201712032722598,"20,171,203"
201712052749657,"20,171,205"
201712102811200,"20,171,210"
201712012703156,"20,171,205"
201712012702635,"20,171,201"
201712112830821,"20,171,211"
201712022719008,"20,171,202"
201712012704866,"20,171,201"
201712052752080,"20,171,205"
201712032725299,"20,171,209"
201712122842451,"20,171,212"
201712052752888,"20,171,205"
201712032720981,"20,171,203"
201712052758963,"20,171,211"
201712112821260,"20,171,211"
201707250127107,"20,170,802"
201707270219472,"20,170,727"
201707280270810,"20,170,804"
201707159720013,"20,170,719"
201707240082765,"20,170,724"
201707109480582,"20,170,710"
201707310363088,"20,170,731"
201707270198987,"20,170,727"
201707028981468,"20,170,702"
201707270234103,"20,170,801"
201707119489103,"20,170,711"
201707230045364,"20,170,725"
201707049080640,"20,170,704"
201707109434640,"20,170,711"
201707049127293,"20,170,704"
201707099392315,"20,170,711"
201707119500313,"20,170,711"
201707129568692,"20,170,712"
201707079295759,"20,170,711"
201707079289865,"20,170,714"
201707159734446,"20,170,728"
201707219977038,"20,170,802"
201707280272219,"20,170,728"
201707280246471,"20,170,728"
201707039069350,"20,170,703"
201707049118039,"20,170,704"
201707159724920,"20,170,715"
201707109438476,"20,170,710"
201707049115031,"20,170,704"
201707199893536,"20,170,719"
201707059168234,"20,170,712"
201707149659291,"20,170,714"
201707199876937,"20,170,720"
201707028969258,"20,170,712"
201707270211939,"20,170,727"
201707280281816,"20,170,728"
201707230054882,"20,170,723"
201707119488388,"20,170,711"
201707209929396,"20,170,727"
201707310366352,"20,170,731"
201707290292265,"20,170,729"
201707099413894,"20,170,713"
201707250149205,"20,170,801"
201706298815144,"20,170,711"
201707250114792,"20,170,725"
201707209922376,"20,170,720"
201707280269100,"20,170,728"
201707028982050,"20,170,708"
201707049115509,"20,170,704"
201706248577200,"20,170,705"
201707189853605,"20,170,718"
201707039068835,"20,170,703"
201707220023539,"20,170,802"
201708241093694,"20,170,831"
201708301211458,"20,170,830"
201708120784410,"20,170,822"
201708301232263,"20,170,830"
201708221050530,"20,170,830"
201708090709977,"20,170,809"
201708140846884,"20,170,814"
201708170919112,"20,170,817"
201708301221935,"20,170,830"
201708090681240,"20,170,809"
201708140833524,"20,170,814"
201708030484406,"20,170,803"
201708110753898,"20,170,811"
201708070640806,"20,170,808"
201708170921704,"20,170,817"
201708090704446,"20,170,809"
201708150861303,"20,170,815"
201708231061633,"20,170,828"
201708311242041,"20,170,831"
201708020440722,"20,170,803"
201708130808269,"20,170,822"
201708100720056,"20,170,810"
201708271159561,"20,170,827"
201708020443349,"20,170,802"
201708170924994,"20,170,817"
201708020461491,"20,170,802"
201708080672418,"20,170,808"
201708301211195,"20,170,904"
201708030495304,"20,170,803"
201708180935176,"20,170,824"
201708190967742,"20,170,819"
201708170918699,"20,170,823"
201708040531856,"20,170,804"
201708010412963,"20,170,801"
201708271154932,"20,170,827"
201708110762671,"20,170,905"
201708030514073,"20,170,803"
201708140834338,"20,170,814"
201708120790419,"20,170,819"
201708170917798,"20,170,817"
201708010402453,"20,170,801"
201708301220716,"20,170,830"
201708050576581,"20,170,805"
201708070647672,"20,170,807"
201708130814051,"20,170,813"
201708301212551,"20,170,830"
201708130817806,"20,170,813"
201708070614435,"20,170,807"
201708160885287,"20,170,816"
201708221045264,"20,170,822"
201708040537955,"20,170,810"
201707280255831,"20,170,810"
201709031307933,"20,170,908"
201709051364861,"20,170,913"
201709111507055,"20,170,911"
201709141560459,"20,170,914"
201709071410845,"20,170,909"
201709051379467,"20,170,913"
201709271788273,"20,171,001"
201709081425451,"20,170,908"
201709031301072,"20,170,903"
201708311239963,"20,170,905"
201709251750625,"20,170,928"
201709251743565,"20,170,930"
201709231722912,"20,170,923"
201709091465490,"20,170,914"
201709181639409,"20,170,926"
201709121518178,"20,170,915"
201708311254962,"20,170,908"
201709151578212,"20,170,915"
201709101486676,"20,170,913"
201709191653253,"20,170,919"
201709191646148,"20,171,012"
201709181632634,"20,170,918"
201708291207829,"20,170,907"
201709281801211,"20,170,929"
201709261767007,"20,170,928"
201709211681351,"20,170,925"
201709161595166,"20,170,916"
201709231716981,"20,170,923"
201709091466885,"20,170,909"
201709171612793,"20,170,917"
201709111497940,"20,170,911"
201709181626740,"20,170,927"
201709181629087,"20,170,918"
201709241727823,"20,170,924"
201709241730256,"20,170,929"
201709051371618,"20,170,913"
201709011271034,"20,170,901"
201709081438881,"20,170,914"
201709141573579,"20,170,926"
201709151576313,"20,170,915"
201709211692134,"20,170,927"
201709041322229,"20,170,911"
201709191650885,"20,170,919"
201709221704350,"20,170,922"
201709231721249,"20,170,923"
201709291822190,"20,171,005"
201709171612333,"20,170,920"
201709071420929,"20,170,914"
201709221709152,"20,170,923"
201709041325749,"20,170,908"
201709201670005,"20,170,920"
201709031308632,"20,170,903"
201710112005068,"20,171,017"
201710142054185,"20,171,018"
201710202143010,"20,171,026"
201710112007655,"20,171,018"
201710011851992,"20,171,010"
201710302257887,"20,171,108"
201710262215504,"20,171,101"
201710172100407,"20,171,019"
201710182111619,"20,171,025"
201710041900983,"20,171,011"
201710242188991,"20,171,103"
201710272235423,"20,171,102"
201710101994654,"20,171,010"
201710312272871,"20,171,103"
201710252199731,"20,171,025"
201710132031414,"20,171,018"
201710081954382,"20,171,008"
201710021857356,"20,171,002"
201710302267668,"20,171,030"
201710202136311,"20,171,027"
201710242184013,"20,171,025"
201710242190740,"20,171,027"
201710252206566,"20,171,103"
201710061921772,"20,171,006"
201710051905480,"20,171,005"
201710252202748,"20,171,031"
201710112011034,"20,171,016"
201710302259333,"20,171,109"
201709291825323,"20,171,004"
201710031872947,"20,171,003"
201710122014936,"20,171,019"
201710262214993,"20,171,026"
201710021867843,"20,171,010"
201710172089544,"20,171,017"
201710051911161,"20,171,009"
201710192125903,"20,171,019"
201710152061657,"20,171,015"
201710101986897,"20,171,018"
201710252198867,"20,171,026"
201710222160843,"20,171,022"
201710021871103,"20,171,002"
201710252206765,"20,171,104"
201710182114981,"20,171,025"
201710212153038,"20,171,021"
201710071943174,"20,171,010"
201710081947312,"20,171,008"
201710101991895,"20,171,010"
201710041887282,"20,171,004"
201710302263235,"20,171,030"
201710152066586,"20,171,015"
201711112443907,"20,171,115"
201711122455610,"20,171,116"
201711022317200,"20,171,102"
201711122462302,"20,171,129"
201711282663275,"20,171,207"
201711082393738,"20,171,116"
201711202566749,"20,171,129"
201711012287735,"20,171,108"
201711272649377,"20,171,129"
201711252623727,"20,171,125"
201711062373895,"20,171,109"
201711032333485,"20,171,109"
201711022306251,"20,171,108"
201711022302712,"20,171,102"
201711132468942,"20,171,117"
201711052349794,"20,171,105"
201711032323186,"20,171,108"
201711102428212,"20,171,110"
201711292673211,"20,171,129"
201711122457877,"20,171,112"
201711152506053,"20,171,115"
201711072376543,"20,171,107"
201711062370118,"20,171,106"
201711272655356,"20,171,206"
201711222590388,"20,171,122"
201711292681020,"20,171,203"
201711082392214,"20,171,111"
201711042343765,"20,171,104"
201711222588720,"20,171,127"
201711092414870,"20,171,112"
201711082394988,"20,171,115"
201711222592342,"20,171,129"
201711072377103,"20,171,114"
201711122457132,"20,171,116"
201711052350091,"20,171,111"
201711232603841,"20,171,124"
201711272652620,"20,171,127"
201711202561612,"20,171,123"
201711302690986,"20,171,130"
201711052354024,"20,171,105"
201711102420694,"20,171,114"
201711242621004,"20,171,127"
201711112443701,"20,171,118"
201711012286997,"20,171,102"
201711152503837,"20,171,121"
201711092408880,"20,171,122"
201711132467719,"20,171,123"
201711262635186,"20,171,126"
201711282665972,"20,171,128"
201711232608421,"20,171,130"
201711102430132,"20,171,113"
201711152499889,"20,171,122"
201711012295571,"20,171,101"
201712102813899,"20,171,210"
201712122844061,"20,171,212"
201712052754699,"20,171,209"
201712052756545,"20,171,212"
201712102816816,"20,171,210"
201712042739419,"20,171,204"
201712022717326,"20,171,202"
201712082797145,"20,171,208"
201712122845640,"20,171,212"
201712032728407,"20,171,208"
201712042736589,"20,171,209"
201712012700768,"20,171,205"
201712012707519,"20,171,209"
201712042738341,"20,171,212"
201712092808225,"20,171,209"
201712032725232,"20,171,203"
201712012700630,"20,171,201"
201712022714151,"20,171,202"
201712072785471,"20,171,207"
201712042734690,"20,171,204"
201712092807900,"20,171,209"
201712012707272,"20,171,201"
201712102811253,"20,171,210"
201712022714199,"20,171,206"
201712012706522,"20,171,201"
201712012701040,"20,171,212"
201712092802127,"20,171,209"
201712042731096,"20,171,205"
201712052751084,"20,171,209"
201712042740055,"20,171,209"
201712032726703,"20,171,203"
201712102812057,"20,171,210"
201712022714172,"20,171,202"
201712092800570,"20,171,209"
201711302692807,"20,171,205"
201712032728148,"20,171,209"
201712122845999,"20,171,212"
201712092809809,"20,171,209"
201712022711672,"20,171,203"
201712042736392,"20,171,212"
201712062761964,"20,171,206"
201712062762149,"20,171,210"
201712082788404,"20,171,208"
201712072781935,"20,171,207"
201712032725229,"20,171,208"
201712042741657,"20,171,204"
201712112838295,"20,171,211"
201712052753457,"20,171,209"
201712082798205,"20,171,208"
201712082795350,"20,171,208"
201712072785726,"20,171,209"
201712052749358,"20,171,205"
201712072774637,"20,171,207"
201707260190369,"20,170,726"
201707310377797,"20,170,803"
201707139615559,"20,170,719"
201707129589107,"20,170,712"
201707199885721,"20,170,719"
201707250113870,"20,170,725"
201707179805722,"20,170,717"
201707270208651,"20,170,727"
201707230036341,"20,170,723"
201707049132705,"20,170,706"
201707079312948,"20,170,707"
201707139639766,"20,170,720"
201707250146915,"20,170,802"
201707119527210,"20,170,711"
201707129600569,"20,170,712"
201707139638867,"20,170,713"
201707119530504,"20,170,716"
201707270209786,"20,170,729"
201707018896746,"20,170,701"
201707310394721,"20,170,807"
201707159705828,"20,170,726"
201707018932339,"20,170,714"
201707250124568,"20,170,728"
201707240077327,"20,170,724"
201707049112560,"20,170,704"
201707109474694,"20,170,710"
201707129588216,"20,170,712"
201707109436606,"20,170,710"
201707018889739,"20,170,701"
201707039014497,"20,170,703"
201707109424172,"20,170,714"
201707230041822,"20,170,723"
201707119543463,"20,170,713"
201707220008377,"20,170,728"
201707089356402,"20,170,708"
201707310377496,"20,170,731"
201707280264604,"20,170,728"
201707260151740,"20,170,726"
201707028947208,"20,170,710"
201707129587370,"20,170,715"
201707310389157,"20,170,801"
201707240081707,"20,170,801"
201707139637760,"20,170,717"
201707028966255,"20,170,702"
201707149697964,"20,170,718"
201707039009945,"20,170,703"
201707220009540,"20,170,726"
201707069216673,"20,170,706"
201707139628850,"20,170,718"
201707119486976,"20,170,721"
201707129587639,"20,170,712"
201707129556642,"20,170,712"
201707189847648,"20,170,718"
201707220004039,"20,170,722"
201708231065504,"20,170,906"
201708040525872,"20,170,804"
201708130818318,"20,170,813"
201708291188591,"20,170,829"
201708200983461,"20,170,820"
201708120794627,"20,170,812"
201708221041618,"20,170,822"
201708251114106,"20,170,825"
201708241085638,"20,170,824"
201708180948012,"20,170,818"
201708030495995,"20,170,810"
201708090696063,"20,170,809"
201708020476593,"20,170,802"
201708050577359,"20,170,805"
201708010399222,"20,170,805"
201708010406023,"20,170,801"
201708301220066,"20,170,830"
201708140856225,"20,170,824"
201708130820206,"20,170,813"
201708140854431,"20,170,814"
201708070642982,"20,170,807"
201708180952472,"20,170,818"
201708140834231,"20,170,814"
201708211001253,"20,170,825"
201708010437830,"20,170,808"
201708291189250,"20,170,829"
201708140847713,"20,170,822"
201708200981724,"20,170,820"
201708020440599,"20,170,807"
201708010412731,"20,170,808"
201708281169482,"20,170,828"
201708030493535,"20,170,803"
201708231070169,"20,170,906"
201708150880043,"20,170,815"
201708301216868,"20,170,907"
201708180930614,"20,170,818"
201708070613607,"20,170,807"
201708140853328,"20,170,814"
201708110763140,"20,170,817"
201708020469449,"20,170,802"
201708030497392,"20,170,803"
201708040522492,"20,170,804"
201708150861432,"20,170,822"
201708221042030,"20,170,822"
201708200987888,"20,170,820"
201708060593887,"20,170,806"
201708050562569,"20,170,805"
201708311236625,"20,170,831"
201708020453279,"20,170,802"
201708070642892,"20,170,810"
201709211685502,"20,170,927"
201709071420313,"20,170,915"
201709121516416,"20,170,919"
201709111512904,"20,170,911"
201709121523825,"20,170,912"
201709101491309,"20,170,920"
201709281802901,"20,171,005"
201709101486031,"20,170,910"
201709161608629,"20,170,926"
201709181626476,"20,170,923"
201709141572355,"20,170,921"
201709031298727,"20,170,909"
201709131552190,"20,170,920"
201709201675734,"20,170,920"
201709101490157,"20,170,916"
201709221705055,"20,170,930"
201709241730367,"20,170,924"
201709251751934,"20,170,927"
201709161607565,"20,170,923"
201709161597890,"20,170,916"
201709091476345,"20,170,916"
201709191658834,"20,170,920"
201709141573190,"20,170,921"
201709111505334,"20,170,911"
201709101487338,"20,170,916"
201709051350884,"20,170,925"
201709011263843,"20,170,909"
201709171618587,"20,170,926"
201709241733767,"20,170,928"
201709011267933,"20,170,901"
201709261761285,"20,170,926"
201709041337834,"20,170,904"
201709181638995,"20,170,918"
201709141570861,"20,170,916"
201709201676018,"20,170,920"
201709261768872,"20,170,926"
201709181629298,"20,170,926"
201709181637327,"20,170,926"
201709041322122,"20,170,912"
201709191661133,"20,170,927"
201709081425986,"20,170,914"
201709041318969,"20,170,907"
201709111502671,"20,170,914"
201709201675589,"20,170,922"
201709141557583,"20,170,920"
201709041319243,"20,170,908"
201709011265998,"20,170,901"
201709141557454,"20,170,914"
201710122024459,"20,171,025"
201710122018608,"20,171,018"
201710232181961,"20,171,101"
201710142048504,"20,171,019"
201710081955516,"20,171,011"
201710182110622,"20,171,025"
201710182115591,"20,171,026"
201710182102598,"20,171,018"
201710232175161,"20,171,028"
201710081958215,"20,171,017"
201710112005090,"20,171,017"
201710202145708,"20,171,020"
201710061921135,"20,171,006"
201710242187394,"20,171,025"
201710192126308,"20,171,024"
201710101995438,"20,171,010"
201710041890584,"20,171,004"
201710021865470,"20,171,002"
201710112007363,"20,171,011"
201710282242132,"20,171,028"
201710101984436,"20,171,013"
201710202141644,"20,171,103"
201710312281861,"20,171,031"
201710122017728,"20,171,019"
201710262217970,"20,171,101"
201710112012141,"20,171,011"
201710132038901,"20,171,017"
201710071941340,"20,171,007"
201710031875299,"20,171,010"
201710282238634,"20,171,030"
201710132035664,"20,171,013"
201710302266691,"20,171,104"
201707220009011,"20,170,725"
201707199873226,"20,170,726"
201706308853004,"20,170,702"
201707099384087,"20,170,709"
201707250137110,"20,170,725"
201707119530563,"20,170,711"
201707069198929,"20,170,706"
201707189837184,"20,170,718"
201707089354354,"20,170,709"
201707069200832,"20,170,712"
201707260169622,"20,170,802"
201707038988449,"20,170,712"
201707109465727,"20,170,719"
201707069217566,"20,170,706"
201707219968212,"20,170,721"
201707199873199,"20,170,719"
201707059148061,"20,170,710"
201707109478541,"20,170,729"
201707049117700,"20,170,711"
201707139608015,"20,170,713"
201707199867734,"20,170,719"
201707049136911,"20,170,704"
201707169779320,"20,170,717"
201707129582912,"20,170,714"
201707119508498,"20,170,714"
201707280280034,"20,170,728"
201707280257412,"20,170,804"
201707169746631,"20,170,716"
201707300323358,"20,170,730"
201707199868264,"20,170,719"
201707139612836,"20,170,713"
201707049123408,"20,170,712"
201707260191007,"20,170,804"
201707109433521,"20,170,710"
201707039005321,"20,170,714"
201707079290565,"20,170,707"
201707159706276,"20,170,715"
201706308837976,"20,170,708"
201707109460680,"20,170,710"
201707209925692,"20,170,725"
201707069188070,"20,170,706"
201707159702913,"20,170,718"
201707089344509,"20,170,715"
201707129581677,"20,170,712"
201707018909105,"20,170,711"
201707039007531,"20,170,703"
201707039001146,"20,170,710"
